"dsiid","val"
5277,1
7371,1
7485,1
8698,2
8684,1
8789,1.5
7048,1
7051,2
4498,2
5257,1.5
4904,1
3994,2.25
8974,1
17571,1
19253,1
21970,1.77777777777778
19620,1
11812,1
10016,2
8975,1
14024,1
12608,1
15292,2
15294,3
15243,23.8
8800,20.2
8589,16.6666666666667
20648,24.375
19867,38
19147,17.25
1073,6.25
19412,8.66666666666667
19459,57
20035,1.83333333333333
20365,135.555555555556
15813,1
14699,1
15519,7.36363636363636
15525,2.44444444444444
15252,4.4
15248,23
15249,1
18071,3.5
16868,1
2887,2
2916,19.5
8056,7.85714285714286
3703,7
3662,1
1439,4.18181818181818
1440,2.75
22107,1
788,6
2072,4.63636363636364
7050,2.33333333333333
7053,5.5
5687,10.8181818181818
5258,5.3
12771,1
11548,4.45454545454545
12171,4.45454545454545
13919,1
14022,1
14025,2.28571428571429
8335,1
11048,4.81818181818182
10253,8.18181818181818
19254,2.22222222222222
20207,5.81818181818182
20208,2
20341,2
20342,6
20356,6.66666666666667
20357,6.2
20363,1
20335,2
16236,1
15293,1
15251,1
15916,24.4545454545455
20656,1
3764,5.54545454545455
21969,4
21756,2.8
20657,9.72727272727273
20658,2.25
1074,7.25
6902,2.16666666666667
7049,1
13474,65.1666666666667
12916,14.2857142857143
12914,15.75
12222,7.6
12170,1
9372,3.55555555555556
9054,1
6355,61.75
10091,20.5
8406,7.5
8577,1
4132,2
18517,3.44444444444444
17939,6.4
21599,1.77777777777778
14615,2.42857142857143
8838,1
10233,3.6
4028,1
1527,1
13540,4.1
6925,1.375
7557,1.625
7823,7.18181818181818
2905,1.8
11411,2.375
15250,1
20213,1.9
20457,7.25
18770,12
15376,8.85714285714286
17101,5.14285714285714
1975,10.5
2904,1.25
2073,9.14285714285714
20024,1
15253,1.875
13365,11.5
17885,1
11523,3.66666666666667
20524,3.7
11006,1.44444444444444
15084,4.09090909090909
13839,4.44444444444444
14155,2.55555555555556
15247,4
15861,5.18181818181818
15451,5.18181818181818
15431,4.54545454545455
11616,2.71428571428571
13555,16.1666666666667
13620,31.2
13619,12
13614,4
13674,55.3636363636364
12338,5
12312,3.55555555555556
12036,16.1818181818182
12634,4.90909090909091
19525,56.2727272727273
19770,10
21299,1.6
21187,11.6363636363636
20422,1.57142857142857
20412,17
20604,1
20605,1.25
20617,3.5
16753,1
16752,1.5
17993,10.3333333333333
17729,1.5
3926,2.5
3386,1.71428571428571
3795,2
15743,5
9373,6.72727272727273
9324,2.16666666666667
10639,18.2
1230,5.25
1221,6
1148,2.8
2543,8.81818181818182
2518,10.1
2912,8.45454545454546
19411,6.18181818181818
8251,28.4
4664,14.4545454545455
4684,23.4444444444444
4582,14.3333333333333
3797,1
5989,11.4545454545455
2910,7.36363636363636
19416,4.45454545454545
19394,7.81818181818182
19392,10.2727272727273
19255,6.125
22165,7.36363636363636
689,1.25
575,1
912,7
918,1
921,1
2723,14.2727272727273
2464,6.72727272727273
2387,5.88888888888889
1424,1
1936,12.6363636363636
1843,2.42857142857143
422,1.28571428571429
299,2.9
227,1.83333333333333
103,5.11111111111111
7743,49
7109,8
7114,8.6
7113,1
7111,13.6363636363636
7110,80
8516,57
6933,22
6899,15
6760,23
6643,2
6462,4.3
6461,1
6463,2
6961,4.90909090909091
6999,66.6
6984,8.75
6980,11.8333333333333
15002,5.25
16386,7
16339,3.90909090909091
16284,2.8
15968,8.3
15144,12.625
15142,9.11111111111111
13611,10.7272727272727
13604,6.7
12729,9
12728,6.63636363636364
13179,11.8181818181818
12225,9.71428571428571
11310,5.22222222222222
6458,7.71428571428571
4460,9.55555555555556
4253,5.7
4236,5.6
4176,3.81818181818182
4149,4.5
4131,3.81818181818182
4757,4.5
4756,6.54545454545455
4746,1.57142857142857
3139,4.09090909090909
3195,4.09090909090909
3061,7.27272727272727
3154,6.3
3356,4.4
3420,5.4
6384,5.81818181818182
6383,5.5
6382,6.63636363636364
6060,1.6
21806,2.33333333333333
4499,5.22222222222222
17947,1.5
17808,10.6363636363636
17760,19.0909090909091
18470,19.7272727272727
16689,1.4
17540,1.875
20979,1
20980,1.625
20984,18.8
18691,1
17575,2.2
4190,2
436,7.27272727272727
1089,1.57142857142857
2903,6.57142857142857
2895,1
14478,2
14287,163.75
13616,87.75
13617,11.5
13613,4.27272727272727
15712,25.3
9474,12.2727272727273
9653,6.27272727272727
9359,1
9302,1
9421,26.4444444444444
8461,26.3333333333333
8462,18
8465,21
8881,10.6363636363636
11139,9.3
19519,2.33333333333333
7779,3.54545454545455
14888,10.0909090909091
19184,2.6
8276,74.6666666666667
8939,4.36363636363636
13920,22.7272727272727
11629,10.4545454545455
11660,2.6
16605,2.33333333333333
18992,2
18993,1.75
16962,14.1818181818182
11237,140
10808,9.66666666666667
9143,15.9
15356,44
15888,23.4545454545455
12561,2.5
13970,10.5454545454545
13629,4.5
2155,2.4
2535,1
5091,1
6215,2
2339,8.6
11390,2.33333333333333
11519,4.28571428571429
16448,10.2
7644,2.81818181818182
21557,2.625
3587,5.90909090909091
2701,4
3601,2
988,1
7778,1
7922,1
10245,2.75
10246,8.3
8552,10.1818181818182
6706,5.36363636363636
10577,7.27272727272727
12239,4.44444444444444
13438,4.57142857142857
10884,2.875
8057,2.25
9371,40.0909090909091
16477,2
14778,2.4
17120,9.5
16538,17.9090909090909
20445,1.8
6723,2.5
10357,4.25
10360,2.66666666666667
5219,1
7239,7.72727272727273
19281,3.81818181818182
17805,1
19561,4.8
16322,2.90909090909091
15640,2.5
20473,8.45454545454546
20895,1
5966,1
5317,2.77777777777778
4441,2
3997,1.77777777777778
7450,1.25
6039,1.25
2571,7.4
1960,1.5
18779,1
18777,1
7845,1.66666666666667
17997,3.27272727272727
17295,6.63636363636364
16977,60
16952,11
11636,25
8802,10.4545454545455
1838,22.2727272727273
6409,2
10618,6.14285714285714
1349,1
15887,5.90909090909091
13368,4.42857142857143
22048,3
22058,5.27272727272727
22060,6.5
22072,7.72727272727273
1448,29.8888888888889
1319,2.75
20293,1
20301,32
20302,2
21874,1
21400,27.1818181818182
3337,1
3740,1
3496,4.63636363636364
3709,3.09090909090909
3732,43.7272727272727
3734,1
3736,2
3737,1
4845,1
4233,1
2809,1.5
2810,1
3329,5.81818181818182
3331,1
3335,1.5
3336,1.5
3224,1
3197,2
16523,1
17137,1.25
16942,3.54545454545455
16999,1.33333333333333
17436,1.5
16069,2.125
15434,1.25
19089,2
19091,1.71428571428571
19092,8.90909090909091
19150,3
20070,1.8
20364,2.16666666666667
18933,1
18682,1
14019,5.72727272727273
14023,1.55555555555556
14026,8.5
14440,1
12600,4.375
12182,41.8
11966,3.55555555555556
11967,1
12938,30.6363636363636
12939,1
13486,1
13436,2
17785,9.16666666666667
16499,1.25
11915,5.72727272727273
7096,3.5
7097,1
7098,4
7407,1
5896,1
5035,1
5036,3.72727272727273
6474,3.4
6391,1
6084,5
6086,3.28571428571429
10958,11.7272727272727
10988,15
11289,6.75
8644,1.71428571428571
8766,2.7
10196,1
9781,4.55555555555556
9782,4
9784,3.22222222222222
9797,1.33333333333333
9798,2.4
9857,16
9917,3
6389,7.88888888888889
4736,1
3741,1.16666666666667
3717,10.7
5639,1
5897,5
5899,9
6017,1.2
6087,2.66666666666667
5881,4
5055,30.75
3497,2.125
3499,2.8
11587,1.375
11588,1.6
12448,13.6666666666667
12455,1.5
12206,5
10734,2.6
14553,3.72727272727273
14020,1
13428,1
12599,2.875
13515,19.5454545454545
12926,14.5
10659,1
7306,5.16666666666667
6892,1
9785,8.4
9915,1.25
7802,7.54545454545455
7803,2
8047,6.66666666666667
8049,139
4891,44
5738,64
7804,1.5
6362,1.33333333333333
17686,6
20294,1
18907,3.625
1620,3.18181818181818
13741,3.81818181818182
12925,5.6
16749,7.45454545454545
16902,4.9
15524,2.44444444444444
15528,1.33333333333333
15429,3.11111111111111
15518,1.5
3716,8.45454545454546
3498,1
5737,1.5
21590,1.5
21689,1.66666666666667
17010,1.33333333333333
19090,7
15657,2
22027,3.33333333333333
786,1.25
1446,2
7381,1
4514,2.8
3392,25.3333333333333
9983,17.8181818181818
12845,6.6
12391,2.6
6346,5.5
9379,4.7
8293,5.27272727272727
7325,1.5
8815,22.5
5624,1.625
18849,1.5
17893,8.33333333333333
16905,8.66666666666667
71,25.6
20253,6.66666666666667
13016,8.1
14360,20.625
22167,14.2857142857143
22073,10.1111111111111
14540,3.625
14580,1
11729,11.2727272727273
15433,12.9090909090909
18342,6.18181818181818
17302,1.5
20430,1
19093,8
15565,1.14285714285714
16899,1.14285714285714
15509,5.2
5398,9.45454545454546
8590,1
9417,1
20192,8
21399,1.16666666666667
16727,1.4
17767,3.18181818181818
5616,6.9
4938,4.875
510,7.36363636363636
20072,7.90909090909091
4182,10.3
2052,1.33333333333333
12405,8.45454545454546
18341,1.66666666666667
14722,14.6363636363636
10023,3.5
7222,11.0909090909091
9740,3.6
10234,9.09090909090909
8002,1
17015,15.1818181818182
13865,1.71428571428571
11793,1.55555555555556
12683,1
12488,2.88888888888889
8412,2.5
8356,2.9
8352,3
8048,1
3225,2.88888888888889
3133,3.5
8933,2.6
20525,10.8
20514,9.3
8729,17.1
9326,1
9325,3
7648,1
8474,2
8286,2
4569,1.66666666666667
5176,3.7
5191,4.1
15774,1
14721,5.75
10542,24.0909090909091
10108,1
13554,1.6
13426,5.14285714285714
11989,2
3681,38
3474,5.72727272727273
15432,11.4545454545455
15430,83.5555555555556
14576,1.5
21357,5.7
3524,21.8
3094,46.8181818181818
2599,51.1
2489,38.625
12447,36.1428571428571
19619,39.6666666666667
6195,7.4
5620,5.66666666666667
5965,4.6
11021,6.63636363636364
10504,7.1
2567,8
1370,8.1
3550,12.4
13516,13.5
12598,14.3333333333333
21326,14.8181818181818
20982,7.18181818181818
7382,8.27272727272727
12877,11.9
9727,6.5
9627,9.57142857142857
11144,10.125
20071,5.33333333333333
20241,1
17301,31
5072,1
20757,2.42857142857143
134,1
13427,4.66666666666667
8790,2.75
15890,11.2
20310,6.81818181818182
20127,12.7
2410,4.63636363636364
20436,2
11367,43
14105,18.6666666666667
15767,3
17894,1
1799,1.5
20048,26.9
18934,10.3
22013,2.2
20523,138.666666666667
2508,91
3785,9.09090909090909
3079,26.5
3111,30
7947,6
16715,55.6
17492,8.3
16702,15.1111111111111
5647,1.71428571428571
4526,5.72727272727273
21641,1
18152,1
20317,1
19077,5.1
16776,1
4197,2.55555555555556
3951,4.125
12904,6.27272727272727
8375,6.5
10640,9.66666666666667
9370,1
21350,1
8145,8.75
10403,7
9766,16
11125,3
11066,4
16969,2.5
16513,3
4062,4.5
2234,2.5
8210,6
9375,9.5
8373,10
7317,3.66666666666667
20981,3
21301,6.8
18374,6
19925,6.75
17705,6
18015,30
19327,15.9090909090909
15059,9.8
10231,10.2
10279,12.8333333333333
7106,8.1
8440,5
8522,13.6363636363636
9283,15.7272727272727
9137,41.3636363636364
9141,30
12215,45.5
11277,23.0909090909091
11345,33.8181818181818
7102,12.7272727272727
879,1
913,4
801,11.6363636363636
803,8.7
915,5.25
1373,3
505,4.8
519,1
539,1
114,1
256,1
728,5.5
731,14
733,1
743,1
745,1
748,1.4
751,1
753,1.44444444444444
774,1.75
782,1
574,1
587,1
620,1
630,1
632,1
649,1
663,1
4795,1
4924,1.33333333333333
5710,2.11111111111111
7044,2.33333333333333
7045,1.5
6263,1.2
6264,2.22222222222222
3219,2
3135,2.33333333333333
3136,2.71428571428571
3161,1.83333333333333
3422,2.14285714285714
3308,2.2
3155,1
2337,5.66666666666667
2394,4
2451,5.8
4031,4.28571428571429
4134,3
4193,3.5
4202,3.66666666666667
4215,2
3664,3.42857142857143
3545,3.22222222222222
3544,35.3333333333333
3543,1
3535,1
4669,1
4646,1
4107,1
4083,6.88888888888889
4382,5.5
4615,3.33333333333333
4513,3.375
4497,1
1851,4
1850,6.7
2244,3.44444444444444
2181,5.625
1849,2.77777777777778
1513,4.88888888888889
1512,1
5473,6
1503,6.5
1809,6.5
1858,1
1855,1
1812,27.5
1811,38.5
1810,19.75
2763,9.25
2657,10
2831,11
5511,4.28571428571429
9085,8
9986,6.09090909090909
9985,4
9984,7
9388,1
9385,4.18181818181818
8669,1
11813,1.6
11811,2
11458,1.14285714285714
10298,6.3
10955,4.2
10547,3.875
6471,6.4
6353,4.44444444444444
6229,1
7942,1
7821,1
6883,1.33333333333333
7206,1
7204,3.57142857142857
14545,4.14285714285714
14723,1
15342,4
15341,3
15343,2.5
14847,3.5
14335,3
14334,3
14333,3
14541,1.5
16056,8.75
16791,7
16502,1
16501,1
16851,3
16541,6.71428571428571
11962,7.375
12328,9.57142857142857
12027,4.375
12024,1
13054,5.42857142857143
13140,2
13488,1
12613,1
12609,1.4
21624,1
21623,1
21621,1
21620,1
20387,2.4
21919,1
21918,8.45454545454546
22126,3.66666666666667
22059,1
19814,2
17976,1
17975,2.5
17780,3
17978,1
18138,1
17253,1
17470,1.5
17254,1
19157,1.25
19156,1.16666666666667
19094,7.4
18624,16
18622,1
4008,1
4381,1
4994,1
4992,1
5621,1
2178,1
2129,1
3332,1
3334,1
10300,1
9783,1
6418,14.8181818181818
7202,1
7965,1
7940,2
8624,1.75
7249,1.85714285714286
15216,1
14430,1.2
16215,1.71428571428571
15727,1
12162,1
13856,1.5
13045,1.77777777777778
1856,2
18492,1
18442,2
19022,2
19074,1.8
19173,1.6
2982,3
3421,2
1499,1.42857142857143
7812,21.8181818181818
7207,1.8
7205,1.57142857142857
7215,1.83333333333333
6083,1
7310,3.14285714285714
4125,1.44444444444444
6174,2.22222222222222
4623,1.33333333333333
17352,25.4
8193,72.5714285714286
9931,59.8
11557,837.75
10811,17
7203,36.4
7201,16.1666666666667
7465,4.09090909090909
15465,2
15396,2.7
18136,1
18519,1
20050,4.75
22106,4.5
7961,3.5
7491,4.2
7059,4.2
10795,4
11963,5.4
9789,2.33333333333333
9018,7.25
3044,2.8
3043,4.6
2832,8.4
6415,10
4046,1.5
4584,2
20763,2
20764,1.66666666666667
20766,2
20786,2.33333333333333
20780,1
20779,1.5
20778,1
20773,1.66666666666667
20771,1.33333333333333
20770,3
20769,1
20768,1
20767,2
20765,1
20355,1
20354,3
20350,1
20338,1
20788,2
18310,1.25
19247,1
19983,1
18830,1.33333333333333
1795,1
1500,2
1504,1
1508,2
2031,1
21935,1
21934,1
22123,1.33333333333333
78,1.5
13961,1.33333333333333
13971,1.5
15136,1.25
15135,2.5
15097,2
14486,1
12572,1.5
12351,2
12350,3
13052,2
13437,2
14703,1.25
16694,2
17981,1
17979,2
17372,1
17577,1
17448,1
15317,1
15921,1
15920,1
15919,1
15923,2
15269,1
15236,2
15235,1
15231,2
15224,3
15219,1
15217,1
15572,1
2764,2
5026,2
19197,1
19630,1
17980,2
13439,1
14868,1
2062,2
1509,1
20273,2
21417,1
2032,1
166,1
1453,1.33333333333333
12132,2.4
8594,2.25
10965,2
10707,2
15374,3
15366,2
14724,1
17664,2
15425,3
8493,4
9574,1
9313,4
7384,3
6344,1
4383,3
4649,1
4018,2.66666666666667
2633,1
2130,2
10767,3
2656,2
19861,1
20295,1
22105,2
21775,1
19361,1
20351,2
21340,1
19538,1
20079,2
20136,2
16963,2
15340,2
17329,1
14895,2
3944,1
3943,2
9380,1
12863,1
13786,1
12079,2
10735,2
10706,1
10354,1
11429,1
11400,1
11362,1
11201,2
11556,1
16547,1
16522,1
18516,1
17982,1
17529,2
17715,1
15193,1
14919,2
14556,1
15022,1
15367,6.5
15709,1.88888888888889
15699,22.3636363636364
15473,23.0909090909091
15471,2
15426,1
16080,6.90909090909091
15520,1
15918,2.9
15911,8.45454545454546
15907,4.4
15906,3.875
5234,20
4991,6.11111111111111
3863,4.1
3534,3.3
4169,1.5
4122,1
4214,4.2
4185,2
6932,1
6986,1
7042,9.45454545454546
7041,6
7012,4.33333333333333
6992,1
6987,1
6404,29.125
6150,16.8333333333333
6089,5.4
5727,8.81818181818182
5726,2
5407,6.81818181818182
5408,6.09090909090909
5067,2
6431,61.5
1854,23.375
2030,51.125
1401,46.125
1369,9.66666666666667
1368,5.5
3134,249.4
3471,132
2266,4
2264,13
2384,2.16666666666667
22166,1.625
13193,4.09090909090909
13080,12.6363636363636
11296,5.54545454545455
7918,1
7909,5
9105,4.66666666666667
19326,9.66666666666667
19311,7.3
19256,10.5
19371,2
19380,2
19388,11.9090909090909
19387,4.7
13546,5.33333333333333
16250,2.33333333333333
20353,14.8
579,5.4
132,18.2222222222222
124,2.375
123,1
121,1.5
214,3.25
455,1
447,47.5555555555556
404,6.63636363636364
403,9
381,120.5
355,3.75
348,9
251,1
619,1.5
851,14.25
833,1.5
877,2.5
755,5.85714285714286
723,2.85714285714286
21558,178.777777777778
20337,25.3333333333333
4583,7.125
4047,29.4444444444444
5468,1.85714285714286
10344,16.6363636363636
10290,9.09090909090909
12449,5.22222222222222
12834,9.54545454545454
8164,6.4
9652,4.6
9706,3.625
9721,8.63636363636364
9849,2.71428571428571
8592,15
8591,14
8364,2.28571428571429
8803,1.25
8792,1.5
8791,1
16476,4.57142857142857
16539,1.5
16731,1.25
14546,1
13900,3.6
15910,2
15578,3.16666666666667
1454,1.33333333333333
293,2
1642,1.33333333333333
16246,3.71428571428571
4058,3.90909090909091
5879,2.4
5160,2
5505,6
5059,14.3636363636364
3784,100.833333333333
3780,70.5454545454545
6345,2.33333333333333
11945,25.4444444444444
12593,1
3000,1
5061,1.33333333333333
3946,14.6
18404,2.8
4468,3
9164,12.2
5967,26.5
5518,20.5
16782,11.2
16767,4.625
10605,1
20346,1
12129,2
7313,1.33333333333333
15912,1.2
15908,1
15909,1
16943,1.5
16887,13.4545454545455
17266,20.9090909090909
12606,21.9090909090909
19381,17.1818181818182
6759,1
7865,1
13372,2
15365,18.0909090909091
14095,2
9387,7.45454545454545
8593,9.72727272727273
11406,2.25
18440,4.7
18695,1
15227,3.5
16345,5
16761,2.85714285714286
10603,2.42857142857143
4558,7.81818181818182
16728,1
18176,4.27272727272727
17739,5.4
17743,2.33333333333333
17745,1.83333333333333
17732,39.25
15574,44.3333333333333
11949,9
15218,14.3333333333333
13585,3
11701,2.11111111111111
19550,1.33333333333333
19549,10
19174,4.77777777777778
21349,1
21694,8.125
16625,3.85714285714286
17776,3
14700,1.5
6808,1
12894,1
10103,2
4194,1
17602,14.1818181818182
7238,80.4545454545455
8532,11.6666666666667
5442,11.6
12670,1
10353,1.33333333333333
10525,1.44444444444444
21204,8.2
9374,7.66666666666667
5543,2
5467,1.4
15554,9.42857142857143
16258,6.125
16259,11
16262,4.77777777777778
16841,7.5
17630,6.85714285714286
17631,7.75
17632,5
16838,6.90909090909091
16263,9.5
16264,12.6666666666667
16265,18
16268,16.6666666666667
16269,2.55555555555556
15501,1.4
15502,44
15318,9.36363636363636
15320,7.27272727272727
15322,1
15924,1.5
21020,1
21024,8.63636363636364
21025,1.71428571428571
21026,4.2
21027,2
21028,1.6
21029,29.3636363636364
21030,4.88888888888889
21055,2.8
21018,8.45454545454546
20995,3.36363636363636
20340,108.5
21056,8
15304,20
13582,49.5
13583,65.5
12185,2
12186,1.55555555555556
13584,1.75
15226,1
15282,1.2
13639,1.88888888888889
13640,6.27272727272727
15053,26.8333333333333
14995,11.5
14996,13.8181818181818
14998,8.4
14999,1
21058,3.375
6670,1.66666666666667
21057,7
21205,5.1
21222,2.6
21223,6.11111111111111
21224,1
21215,5.55555555555556
21216,1
21217,2.5
21218,5.45454545454545
21219,1
21220,4.63636363636364
21221,2.66666666666667
21225,10.1818181818182
21203,2.5
21179,4
21180,1.2
21181,1.2
21182,1
21183,8.8
21184,4.71428571428571
21185,2.66666666666667
21186,26.5
21202,22.5
21226,1
21227,2.33333333333333
21309,8.8
21310,27.3333333333333
21308,3
21307,1.5
21306,1
21228,14
21229,4.72727272727273
21230,1.9
21231,1
21232,2
21233,1
21234,26.6
21235,1
21236,3.2
21237,1.66666666666667
21238,5.36363636363636
21302,8.09090909090909
21303,1.33333333333333
21304,7.4
21305,3
21178,1
21177,1
21085,11.8181818181818
21088,1.66666666666667
21089,3.55555555555556
21090,4.7
21091,5.2
21092,4.8
21093,3.8
21094,4.09090909090909
21095,1.28571428571429
21096,4.5
21127,9.8
21128,4.81818181818182
21084,2
21140,2.875
21059,37.7777777777778
21060,13.4285714285714
21061,1.42857142857143
21080,2.2
21081,6.125
21141,1.33333333333333
21142,4.25
21158,1
21160,3.11111111111111
21161,2.5
21173,1.6
21174,2.7
21175,1.75
21176,1
21157,5
21155,6.75
21143,4.54545454545455
21144,3.5
21145,2.6
21146,1.33333333333333
21147,10.0909090909091
21148,5.22222222222222
21149,3
21150,34.2222222222222
21151,1
21152,2
21153,1
21154,1
21156,21
22011,1
20892,11.1
18017,18.2
21774,4.4
20639,2.55555555555556
20545,1.71428571428571
20441,5.45454545454545
13382,1
11225,1
18780,3.55555555555556
17596,3.75
17592,1.33333333333333
10462,1.66666666666667
6374,1
10297,1
10299,3.27272727272727
9077,19.0909090909091
8976,7
9017,6.2
11075,1.66666666666667
11022,2.14285714285714
11023,2.2
11034,2.5
10543,2.125
10771,1.66666666666667
10961,1
7161,3.28571428571429
7477,1.66666666666667
7736,2.25
7851,7
6285,26.75
6675,4.125
8606,6.14285714285714
8206,8
8207,1
8793,3.2
8670,3.75
7720,4.1
7721,27.9090909090909
7872,8.75
7917,9.875
7980,3.1
14893,1.88888888888889
15851,1.875
14557,1.44444444444444
16443,11.4
16548,5.7
16527,17.4545454545455
16528,31.8181818181818
15591,2.875
14454,21.6363636363636
13481,32
12764,14.5454545454545
13518,2.83333333333333
12763,4
12110,7.27272727272727
12321,26.3
12322,7.1
12356,8.28571428571429
12028,65.3333333333333
14228,32.7272727272727
14229,34.7
13931,3.75
13930,1.83333333333333
14451,12.2
14275,11.8
14296,3.83333333333333
1853,2.1
2331,1.33333333333333
2267,2.77777777777778
1514,7.77777777777778
2269,2.66666666666667
2888,6
2896,5.90909090909091
2899,1.2
2830,8.09090909090909
2625,4.75
2270,1.2
2263,3
2273,2
2274,2.2
2278,1
2279,4.2
21721,1
21622,1.66666666666667
20276,2.5
20448,4.11111111111111
21406,3.55555555555556
21407,2
21502,2.57142857142857
21481,1
21378,1
21380,3.90909090909091
1495,1
1449,6.36363636363636
1498,5.28571428571429
1502,108.5
1507,51
1511,11
1414,12.75
5444,1
5323,67.6666666666667
5058,27.8333333333333
4679,2.14285714285714
5235,15.375
5236,7.3
5238,7.27272727272727
5083,5.36363636363636
5210,2.63636363636364
6459,1.85714285714286
5671,3.5
5672,11.5
5615,6
6075,21.9090909090909
3333,16.7272727272727
3108,1.5
3117,5.90909090909091
4427,16
4355,8
4353,1
